boundary_scope,primary_biome,metric,t0,t1,diagnostic_interval,supported_cells,excluded_biome_cells,components,islands,undirected_edges,s0,mean_neighbor_count,moran_i,expected_i,seed,permutations,status,p_two_sided,permutation_mean,permutation_sd,permutation_q025,permutation_q975,family,q_by,significant_by_005,combined_domain_moran_i,biome_minus_combined_moran_i
primary_assignment,Cerrado,net_cr_balance_ha,2020,2025,1,10676,0,2,1,30737,10674.999999999998,5.7581491195204197,0.60624918417027052,-9.3676814988290398e-05,2684021437,9999,tested,0.0001,-1.0777595881809851e-05,0.0057522976397741035,-0.011216870310484879,0.01125151911451484,primary_assignment__Cerrado__diagnostic,0.00022833333333333334,True,0.58197882989897032,0.024270354271300199
primary_assignment,Cerrado,cr_balance_index,1985,1990,0,9852,824,22,15,27415,9836.9999999999982,5.565367438083638,0.77033386778134583,-0.00010151253679829459,323387855,9999,tested,0.0001,-0.00016317462827943562,0.006141035425782539,-0.012137685146259182,0.011989225875358826,primary_assignment__Cerrado__primary,0.00041467814190168612,True,0.75485654559563475,0.015477322185711073
primary_assignment,Cerrado,cr_balance_index,1990,1995,0,10055,621,13,5,28235,10050,5.6161113873694681,0.78606587818241991,-9.9462900338173865e-05,1653485412,9999,tested,0.0001,-4.4507512056909279e-06,0.0060820592113668753,-0.011843323547225818,0.012148011335205745,primary_assignment__Cerrado__primary,0.00041467814190168612,True,0.78229498796587238,0.0037708902165475289
primary_assignment,Cerrado,cr_balance_index,1995,2000,0,10181,495,12,8,28711,10172.999999999998,5.640113937727139,0.75197273232575834,-9.8231827111984279e-05,1304429373,9999,tested,0.0001,-4.0004132817113643e-05,0.0059810366394205759,-0.011715777632148223,0.011919000309703142,primary_assignment__Cerrado__primary,0.00041467814190168612,True,0.7686953483093848,-0.016722615983626454
primary_assignment,Cerrado,cr_balance_index,2000,2005,0,10306,370,14,11,29173,10294.999999999998,5.6613623132156023,0.77498050034275101,-9.704027171276079e-05,3595894861,9999,tested,0.0001,-9.181566112011578e-05,0.0059309660658944038,-0.01156230215562142,0.011606827367394001,primary_assignment__Cerrado__primary,0.00041467814190168612,True,0.78573572846598938,-0.01075522812323837
primary_assignment,Cerrado,cr_balance_index,2005,2010,0,10343,333,9,5,29325,10337.999999999998,5.6705017886493279,0.77922409140073234,-9.6693096112937532e-05,665840254,9999,tested,0.0001,-8.3241196738927515e-05,0.005936235167998352,-0.011476852506394821,0.01157868192879956,primary_assignment__Cerrado__primary,0.00041467814190168612,True,0.79934104028729058,-0.020116948886558239
primary_assignment,Cerrado,cr_balance_index,2010,2015,0,10412,264,8,4,29630,10407.999999999998,5.6915097963887824,0.75742886997059433,-9.605225242531937e-05,2046613380,9999,tested,0.0001,-6.0165077102665836e-05,0.005912315051960014,-0.011466704775086999,0.011655909574802663,primary_assignment__Cerrado__primary,0.00041467814190168612,True,0.79068171682624055,-0.033252846855646223
primary_assignment,Cerrado,cr_balance_index,2015,2020,0,10452,224,6,3,29805,10449,5.7032146957520089,0.7186251577860715,-9.5684623481006597e-05,252759562,9999,tested,0.0001,-0.0001087661709349918,0.0059361591385306721,-0.011538292106627218,0.011564233149634061,primary_assignment__Cerrado__primary,0.00041467814190168612,True,0.75868498339641555,-0.040059825610344046
primary_assignment,Cerrado,cr_balance_index,2020,2025,1,10544,132,6,3,30200,10540.999999999998,5.7283763277693476,0.72567235450454604,-9.4849663283695342e-05,3790359310,9999,tested,0.0001,-7.3874592788719496e-05,0.005774642826325567,-0.0115250162226231,0.011300481636650008,primary_assignment__Cerrado__diagnostic,0.00022833333333333334,True,0.74695536396936923,-0.021283009464823199
single_biome_sensitivity,Amazon,consolidation_ha,1985,1990,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.33434623769217736,-7.184424168402903e-05,2758661309,9999,tested,0.0001,-0.0001174393520550172,0.0051331937546858809,-0.0032436715309293014,0.012152624725114554,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.79922651011582524,-0.46488027242364788
single_biome_sensitivity,Amazon,consolidation_ha,1990,1995,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.39455430265334757,-7.184424168402903e-05,103435156,9999,tested,0.0001,-9.7686393184921849e-05,0.0047616936922819974,-0.003406827966057529,0.010887096993413094,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.7283859751837799,-0.33383167253043233
single_biome_sensitivity,Amazon,consolidation_ha,1995,2000,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.58711285810342295,-7.184424168402903e-05,546268717,9999,tested,0.0001,-3.7434288990795847e-05,0.0056571662421059316,-0.0076605613669619666,0.013926387705630055,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.65535481860225997,-0.068241960498837018
single_biome_sensitivity,Amazon,consolidation_ha,2000,2005,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.52293024537446375,-7.184424168402903e-05,2347476070,9999,tested,0.0001,-3.8814874386107347e-05,0.0056197798116729807,-0.0089530099507837396,0.013102559105527944,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.63850882586082902,-0.11557858048636527
single_biome_sensitivity,Amazon,consolidation_ha,2005,2010,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.60172827618438285,-7.184424168402903e-05,3042323115,9999,tested,0.0001,-7.2514896037579899e-05,0.005673701636005616,-0.010008045338146108,0.01218501625188865,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.61026573968071085,-0.0085374634963280016
single_biome_sensitivity,Amazon,consolidation_ha,2010,2015,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.64601739579356143,-7.184424168402903e-05,1018460028,9999,tested,0.0001,-0.00012351975748852001,0.0056476147343163721,-0.010247036828292375,0.011921309948514352,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.61811129094780481,0.027906104845756619
single_biome_sensitivity,Amazon,consolidation_ha,2015,2020,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.55645393185290659,-7.184424168402903e-05,4215458291,9999,tested,0.0001,-3.5784688470903512e-05,0.0056817561659021753,-0.010242321778098803,0.011752767139322972,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.55919813037645894,-0.0027441985235523436
single_biome_sensitivity,Amazon,consolidation_ha,2020,2025,1,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.56774726476443182,-7.184424168402903e-05,2172472853,9999,tested,0.0001,-0.00010219645284207948,0.0056669054704378274,-0.01032090030030689,0.011887202244591118,single_biome_sensitivity__Amazon__diagnostic,0.00022833333333333334,True,0.55243997993413307,0.015307284830298751
single_biome_sensitivity,Amazon,replenishment_ha,1985,1990,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.75800311819525668,-7.184424168402903e-05,4077869603,9999,tested,0.0001,-0.0001082144995809535,0.0056498923679761549,-0.010825515951406359,0.011324254032669775,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.76997353894534548,-0.011970420750088806
single_biome_sensitivity,Amazon,replenishment_ha,1990,1995,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.76750114832630545,-7.184424168402903e-05,248164027,9999,tested,0.0001,-0.00010689866316482943,0.0056636020571076192,-0.011255641463088498,0.011034536080111944,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.73398923837299535,0.033511909953310104
single_biome_sensitivity,Amazon,replenishment_ha,1995,2000,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.72816912976735304,-7.184424168402903e-05,925498816,9999,tested,0.0001,-6.0488055070622657e-05,0.0056521597186570179,-0.010842321462973538,0.011062211759727025,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.69995539590919065,0.028213733858162393
single_biome_sensitivity,Amazon,replenishment_ha,2000,2005,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.70444201969120701,-7.184424168402903e-05,891387806,9999,tested,0.0001,2.614257455476728e-06,0.0056886641895139986,-0.010730616056567234,0.011361288279067239,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.68886855048481987,0.015573469206387136
single_biome_sensitivity,Amazon,replenishment_ha,2005,2010,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.69833876914714021,-7.184424168402903e-05,2703068398,9999,tested,0.0001,-4.8286018471318968e-05,0.0057182938707056883,-0.010841581001998201,0.011491646269752088,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.68112164434641165,0.017217124800728567
single_biome_sensitivity,Amazon,replenishment_ha,2010,2015,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.64556143121775278,-7.184424168402903e-05,562363568,9999,tested,0.0001,-4.6315144926706816e-06,0.0055629785024085493,-0.010613317628874262,0.011113268064219748,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.65928574016651964,-0.013724308948766861
single_biome_sensitivity,Amazon,replenishment_ha,2015,2020,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.61033105644529484,-7.184424168402903e-05,771161600,9999,tested,0.0001,-9.4200019005172069e-05,0.0056663751490889655,-0.01097752717597617,0.01137226291882038,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.61373079176485701,-0.0033997353195621693
single_biome_sensitivity,Amazon,replenishment_ha,2020,2025,1,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.5740085568676242,-7.184424168402903e-05,2552857164,9999,tested,0.0001,-2.7538592451527198e-05,0.005685562972122124,-0.010820237832224968,0.011376021556479755,single_biome_sensitivity__Amazon__diagnostic,0.00022833333333333334,True,0.58887918104450543,-0.014870624176881231
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1985,1990,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.48228585536156404,-7.184424168402903e-05,2903084145,9999,tested,0.0001,-7.0050026959337169e-05,0.0050318646464020816,-0.002387292282614314,0.0097560982140468145,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.55000710243244233,-0.067721247070878288
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1990,1995,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.5717413349641689,-7.184424168402903e-05,4111321855,9999,tested,0.0001,7.1791093626887267e-05,0.005778030399860387,-0.0040611239540409242,0.014760669705401415,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.59185012235722001,-0.020108787393051109
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1995,2000,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.62674130157584906,-7.184424168402903e-05,4017567259,9999,tested,0.0001,-0.00010596298639030909,0.0055474610766975199,-0.0058417959631268113,0.013944145331500643,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.54557898947017591,0.081162312105673151
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2000,2005,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.65119721815475551,-7.184424168402903e-05,533287096,9999,tested,0.0001,-0.00011837563463426348,0.0055981003638288056,-0.0089812495563202713,0.012693765958906244,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.57681959445171516,0.074377623703040352
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2005,2010,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.36923440321289747,-7.184424168402903e-05,2106545960,9999,tested,0.0001,-9.4207157507073574e-05,0.0054795981704393558,-0.0073149798148084023,0.013223505448863086,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.40511308122493872,-0.035878678012041254
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2010,2015,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.35578131123970158,-7.184424168402903e-05,1132100013,9999,tested,0.0001,-7.0595743352123749e-05,0.0055276468045746732,-0.0085347907292760879,0.013052486253413591,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.47071233366077031,-0.11493102242106873
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2015,2020,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.41865726647613549,-7.184424168402903e-05,3569868813,9999,tested,0.0001,-0.000151248170273159,0.0056871218845175701,-0.0086518625189170983,0.012993120163902751,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.36101031004560141,0.05764695643053408
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2020,2025,1,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.51063716782787649,-7.184424168402903e-05,1744225122,9999,tested,0.0001,-0.00010068002232116574,0.0056236308600534574,-0.008558646665129295,0.01277596875885894,single_biome_sensitivity__Amazon__diagnostic,0.00022833333333333334,True,0.42168586368133198,0.088951304146544508
single_biome_sensitivity,Amazon,net_cr_balance_ha,1985,1990,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.75757861839998442,-7.184424168402903e-05,1616047150,9999,tested,0.0001,-2.4453857079319694e-05,0.0057484202410437368,-0.011048684532934784,0.011484416935821874,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.76026158674484057,-0.0026829683448561514
single_biome_sensitivity,Amazon,net_cr_balance_ha,1990,1995,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.76541987150474233,-7.184424168402903e-05,462107128,9999,tested,0.0001,-3.2752237781424143e-05,0.0057215494569076864,-0.011009786036856107,0.011453903591239351,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.73110887755743281,0.03431099394730952
single_biome_sensitivity,Amazon,net_cr_balance_ha,1995,2000,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.72628076160037602,-7.184424168402903e-05,3342101591,9999,tested,0.0001,-7.8527015504788306e-05,0.0056563797106013976,-0.011064683759869008,0.011009590277196652,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.69855598507059335,0.027724776529782669
single_biome_sensitivity,Amazon,net_cr_balance_ha,2000,2005,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.68919069735687621,-7.184424168402903e-05,2940274448,9999,tested,0.0001,-6.9324802592347849e-05,0.0056800483578774942,-0.011187418695453047,0.010922588455290497,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.68779287794243538,0.0013978194144408373
single_biome_sensitivity,Amazon,net_cr_balance_ha,2005,2010,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.69076597094329739,-7.184424168402903e-05,3951824145,9999,tested,0.0001,-0.00010603003280751659,0.0057545611627988578,-0.011299042103464023,0.011213930117271132,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.68230887868570567,0.0084570922575917251
single_biome_sensitivity,Amazon,net_cr_balance_ha,2010,2015,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.64746640974062464,-7.184424168402903e-05,2273941971,9999,tested,0.0001,-2.795234728365469e-05,0.0056873643204170057,-0.011536105386585867,0.011191036110395304,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.64827359221623304,-0.00080718247560840339
single_biome_sensitivity,Amazon,net_cr_balance_ha,2015,2020,0,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.59348761239854775,-7.184424168402903e-05,3265785308,9999,tested,0.0001,-0.00010023428521526661,0.0056185303988358724,-0.011009690623339593,0.010949329452200812,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.59737541863297616,-0.0038878062344284148
single_biome_sensitivity,Amazon,net_cr_balance_ha,2020,2025,1,13920,0,267,165,35124,13755.000000000002,5.046551724137931,0.5740826199592528,-7.184424168402903e-05,108152719,9999,tested,0.0001,2.1609449826298551e-05,0.005699688722292596,-0.010936106304050577,0.011717528373309343,single_biome_sensitivity__Amazon__diagnostic,0.00022833333333333334,True,0.58197882989897032,-0.0078962099397175134
single_biome_sensitivity,Amazon,cr_balance_index,1985,1990,0,7508,6412,251,151,17676,7356.9999999999991,4.7085775173148638,0.32301656706477266,-0.00013320900492873319,2531759497,9999,tested,0.0001,-0.00015969624196893433,0.0078462159718215626,-0.010124211973080699,0.018830815431254953,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.75485654559563475,-0.43183997853086209
single_biome_sensitivity,Amazon,cr_balance_index,1990,1995,0,8385,5535,245,155,20095,8229.9999999999982,4.7930828861061423,0.42712521031425077,-0.00011927480916030534,31651588,9999,tested,0.0001,-0.0001315782922238632,0.0074957029165457663,-0.01171469983640034,0.017194339978111418,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.78229498796587238,-0.35516977765162161
single_biome_sensitivity,Amazon,cr_balance_index,1995,2000,0,8994,4926,255,160,21833,8834,4.8550144540804983,0.51908947653775916,-0.00011119759813188036,2809947838,9999,tested,0.0001,-0.00020683763876227173,0.0073052482071587011,-0.012629673367388617,0.015864001241762918,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.7686953483093848,-0.24960587177162563
single_biome_sensitivity,Amazon,cr_balance_index,2000,2005,0,9809,4111,212,129,24445,9679.9999999999982,4.9841981853399941,0.6542701363709682,-0.00010195758564437195,3510668988,9999,tested,0.0001,-6.5388401603327394e-05,0.0068436459710709144,-0.01286806952692976,0.014082077840404812,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.78573572846598938,-0.13146559209502118
single_biome_sensitivity,Amazon,cr_balance_index,2005,2010,0,10019,3901,192,109,25102,9910,5.0108793292743785,0.77849042956539016,-9.9820323417847872e-05,4275367657,9999,tested,0.0001,-0.00011578555106565347,0.0066904273727098314,-0.012699453369362132,0.013251915516023855,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.79934104028729058,-0.02085061072190042
single_biome_sensitivity,Amazon,cr_balance_index,2010,2015,0,10167,3753,240,136,25409,10031,4.9983279236746334,0.80301473031576998,-9.8367106039740304e-05,4225001237,9999,tested,0.0001,5.1230021965285936e-05,0.0067367644156812942,-0.012989387011749773,0.013329024314903001,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.79068171682624055,0.012333013489529421
single_biome_sensitivity,Amazon,cr_balance_index,2015,2020,0,10475,3445,245,152,26305,10323,5.0224343675417664,0.77604782868005451,-9.5474508306282225e-05,557729412,9999,tested,0.0001,-1.3232526399793593e-05,0.0065306402711140356,-0.012523098438456028,0.012944875402320723,single_biome_sensitivity__Amazon__primary,0.00041467814190168612,True,0.75868498339641555,0.017362845283638961
single_biome_sensitivity,Amazon,cr_balance_index,2020,2025,1,11225,2695,259,153,28192,11072,5.0230734966592427,0.75385787494714929,-8.9094796863863155e-05,2463630614,9999,tested,0.0001,-1.8802192076196135e-05,0.0063055007215505878,-0.012542318922403204,0.012463551569780979,single_biome_sensitivity__Amazon__diagnostic,0.00022833333333333334,True,0.74695536396936923,0.006902510977780052
single_biome_sensitivity,Cerrado,consolidation_ha,1985,1990,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.78697410047333838,-9.6283458501829385e-05,2931752870,9999,tested,0.0001,-6.8659088068139784e-05,0.0058794082540617985,-0.010989147363776812,0.012094934100942274,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.79922651011582524,-0.012252409642486861
single_biome_sensitivity,Cerrado,consolidation_ha,1990,1995,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.71666376576557445,-9.6283458501829385e-05,1445069974,9999,tested,0.0001,-0.00014214140450758645,0.0058200281434810652,-0.011136816715954378,0.011565904389236969,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.7283859751837799,-0.011722209418205454
single_biome_sensitivity,Cerrado,consolidation_ha,1995,2000,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.62817771545043166,-9.6283458501829385e-05,930760709,9999,tested,0.0001,-9.1602612535018362e-05,0.0058783920730682022,-0.01116515988728457,0.011871631426267079,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.65535481860225997,-0.027177103151828308
single_biome_sensitivity,Cerrado,consolidation_ha,2000,2005,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.64957500783757149,-9.6283458501829385e-05,602449585,9999,tested,0.0001,-8.4453374183150813e-05,0.0058312476379147188,-0.011354909194509804,0.011445603736256155,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.63850882586082902,0.011066181976742473
single_biome_sensitivity,Cerrado,consolidation_ha,2005,2010,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.60492560626086811,-9.6283458501829385e-05,4070742032,9999,tested,0.0001,-7.7018080077675109e-05,0.0058172534981413343,-0.011267521840704118,0.011534123841966228,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.61026573968071085,-0.0053401334198427408
single_biome_sensitivity,Cerrado,consolidation_ha,2010,2015,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.57925798721657185,-9.6283458501829385e-05,3466641635,9999,tested,0.0001,-4.5133190008774722e-05,0.0058538030595778699,-0.011306566744996535,0.011647297220888241,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.61811129094780481,-0.038853303731232969
single_biome_sensitivity,Cerrado,consolidation_ha,2015,2020,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.54737905061767578,-9.6283458501829385e-05,2974901543,9999,tested,0.0001,-0.0001985486582531367,0.0058422706025907196,-0.011283917603423996,0.011618505796564694,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.55919813037645894,-0.011819079758783158
single_biome_sensitivity,Cerrado,consolidation_ha,2020,2025,1,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.53446368013304602,-9.6283458501829385e-05,812498320,9999,tested,0.0001,-0.00010921118634750943,0.005827363154904704,-0.011001955576647238,0.012061505663494773,single_biome_sensitivity__Cerrado__diagnostic,0.00022833333333333334,True,0.55243997993413307,-0.017976299801087059
single_biome_sensitivity,Cerrado,replenishment_ha,1985,1990,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.7368238132933782,-9.6283458501829385e-05,1324783311,9999,tested,0.0001,-5.0406860173693563e-05,0.0058887615612939377,-0.011473734883116829,0.011749625277111986,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.76997353894534548,-0.033149725651967277
single_biome_sensitivity,Cerrado,replenishment_ha,1990,1995,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.67293190939225811,-9.6283458501829385e-05,3260014115,9999,tested,0.0001,-6.2347975762685418e-05,0.005840365908081447,-0.011128325393483237,0.011619207752436238,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.73398923837299535,-0.061057328980737235
single_biome_sensitivity,Cerrado,replenishment_ha,1995,2000,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.62430826966618558,-9.6283458501829385e-05,2047061108,9999,tested,0.0001,-0.00013391823179410538,0.0058404922504903586,-0.011356820435541242,0.011299334279237818,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.69995539590919065,-0.075647126243005069
single_biome_sensitivity,Cerrado,replenishment_ha,2000,2005,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.62689808260258573,-9.6283458501829385e-05,2371554726,9999,tested,0.0001,-0.00012433308537431598,0.005801202506339441,-0.011335976397166362,0.011375458467131507,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.68886855048481987,-0.061970467882234148
single_biome_sensitivity,Cerrado,replenishment_ha,2005,2010,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.62696509522036648,-9.6283458501829385e-05,2116757695,9999,tested,0.0001,-8.4118198871113869e-05,0.0058481235359685527,-0.011266750727136517,0.011683740111726588,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.68112164434641165,-0.054156549126045173
single_biome_sensitivity,Cerrado,replenishment_ha,2010,2015,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.67842713603802285,-9.6283458501829385e-05,377309476,9999,tested,0.0001,-0.00012000065259308702,0.0058589712440163567,-0.011508680068663724,0.011743381884719295,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.65928574016651964,0.019141395871503208
single_biome_sensitivity,Cerrado,replenishment_ha,2015,2020,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.63686933559468994,-9.6283458501829385e-05,3901057955,9999,tested,0.0001,-0.00015314958399496211,0.0058828812632529606,-0.011533087861415303,0.011718727315874681,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.61373079176485701,0.023138543829832936
single_biome_sensitivity,Cerrado,replenishment_ha,2020,2025,1,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.6178213954925541,-9.6283458501829385e-05,4033752593,9999,tested,0.0001,-3.1547861559914362e-05,0.0057641728940870515,-0.011215818299383982,0.011253526554724703,single_biome_sensitivity__Cerrado__diagnostic,0.00022833333333333334,True,0.58887918104450543,0.028942214448048675
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,1985,1990,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.54729394875049675,-9.6283458501829385e-05,149326776,9999,tested,0.0001,-0.0001532378857625088,0.0057899015648762413,-0.010435770065663682,0.012239798955435864,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.55000710243244233,-0.0027131536819455793
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,1990,1995,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.58272572358380303,-9.6283458501829385e-05,3612028996,9999,tested,0.0001,8.5975435180932617e-06,0.0058448182532167816,-0.010523111896332638,0.01238580168989495,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.59185012235722001,-0.0091243987734169751
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,1995,2000,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.47673436296397237,-9.6283458501829385e-05,3303175207,9999,tested,0.0001,-0.00014045440418914885,0.0057651149551879938,-0.0098672517781633728,0.012633773427306939,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.54557898947017591,-0.068844626506203543
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2000,2005,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.46937348229370596,-9.6283458501829385e-05,958585628,9999,tested,0.0001,-0.00011441929641483548,0.0058082646557928103,-0.010532226025713643,0.01214721235282692,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.57681959445171516,-0.1074461121580092
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2005,2010,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.39749743014807076,-9.6283458501829385e-05,2342932038,9999,tested,0.0001,-9.7980922751073837e-06,0.0058360799641542947,-0.0091847742198120554,0.013622291952511403,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.40511308122493872,-0.0076156510768679575
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2010,2015,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.46479375108655724,-9.6283458501829385e-05,1592291324,9999,tested,0.0001,-0.00010388391246751621,0.0057733354859772889,-0.010219471108089446,0.01275909179525537,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.47071233366077031,-0.0059185825742130715
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2015,2020,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.33090854682398635,-9.6283458501829385e-05,3245075164,9999,tested,0.0001,-0.00012848795270232476,0.00583238217188031,-0.010279852465844794,0.012515671169721607,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.36101031004560141,-0.030101763221615063
